TALHAO;AREA_TALHAO;ESPAC;PARCELA;AREA_PARCELA;COVA;DAP;HT;OBS;hd_not;ht_est_not;AS;IDADE;vcc_est_not;vsc_est_not
4;51;3x3;10;810;48;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;49;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;50;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;51;12,5;NA;N;21,68;20,5361496;0,012271846;65,13333333;0,123350537;0,107315082
4;51;3x3;10;810;52;13,5;NA;N;21,68;21,06692458;0,014313882;65,13333333;0,145093411;0,12643254
4;51;3x3;10;810;53;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;54;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;55;15,5;21;D;21,68;21;0,018869191;65,13333333;0,184351806;0,160945699
4;51;3x3;10;810;56;16;NA;N;21,68;22,14348172;0,020106193;65,13333333;0,206208701;0,180297157
4;51;3x3;10;810;57;14,5;NA;N;21,68;21,53548679;0,016512996;65,13333333;0,168396391;0,146950619
4;51;3x3;10;810;58;15;21,8;D;21,68;21,8;0,017671459;65,13333333;0,181065919;0,158120522
4;51;3x3;10;810;59;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;60;11;NA;N;21,68;19,59376262;0,009503318;65,13333333;0,093737648;0,081329082
4;51;3x3;10;810;61;13;NA;N;21,68;20,81005354;0,013273229;65,13333333;0,134024894;0,116696995
4;51;3x3;10;810;62;13,5;NA;N;21,68;21,06692458;0,014313882;65,13333333;0,145093411;0,12643254
4;51;3x3;10;810;63;12;NA;N;21,68;20,24348715;0,011309734;65,13333333;0,113074741;0,098290498
4;51;3x3;10;810;64;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;65;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;66;15,5;NA;N;21,68;21,95207254;0,018869191;65,13333333;0,193228334;0,16884309
4;51;3x3;10;810;67;14,5;NA;N;21,68;21,53548679;0,016512996;65,13333333;0,168396391;0,146950619
4;51;3x3;10;810;68;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;69;9,5;NA;N;21,68;18,41934523;0,007088218;65,13333333;0,067846088;0,058671364
4;51;3x3;10;810;70;14,5;NA;N;21,68;21,53548679;0,016512996;65,13333333;0,168396391;0,146950619
4;51;3x3;10;810;71;14,5;NA;N;21,68;21,53548679;0,016512996;65,13333333;0,168396391;0,146950619
4;51;3x3;10;810;72;12;NA;N;21,68;20,24348715;0,011309734;65,13333333;0,113074741;0,098290498
4;51;3x3;10;810;73;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;74;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;75;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;76;15;22,1;D;21,68;22,1;0,017671459;65,13333333;0,18370978;0,160472677
4;51;3x3;10;810;77;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;78;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;79;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;80;13;NA;N;21,68;20,81005354;0,013273229;65,13333333;0,134024894;0,116696995
4;51;3x3;10;810;81;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;82;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;83;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;84;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;85;14;NA;N;21,68;21,30828593;0,015393804;65,13333333;0,156551904;0,136518199
4;51;3x3;10;810;86;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;87;14,5;NA;N;21,68;21,53548679;0,016512996;65,13333333;0,168396391;0,146950619
4;51;3x3;10;810;88;13;NA;N;21,68;20,81005354;0,013273229;65,13333333;0,134024894;0,116696995
4;51;3x3;10;810;89;15;NA;N;21,68;21,74972607;0,017671459;65,13333333;0,180623076;0,157726602
4;51;3x3;10;810;90;13;NA;N;21,68;20,81005354;0,013273229;65,13333333;0,134024894;0,116696995
4;51;3x3;11;810;1;13,5;21,3;N;22,5;21,3;0,014313882;65,13333333;0,14679653;0,12794443
4;51;3x3;11;810;2;14;22,1;N;22,5;22,1;0,015393804;65,13333333;0,162728061;0,142006335
4;51;3x3;11;810;3;13;20,9;N;22,5;20,9;0,013273229;65,13333333;0,134639377;0,117242024
4;51;3x3;11;810;4;14;21,7;N;22,5;21,7;0,015393804;65,13333333;0,159605956;0,139231537
4;51;3x3;11;810;5;14;22;N;22,5;22;0,015393804;65,13333333;0,161947211;0,141312254
4;51;3x3;11;810;6;14;20;N;22,5;20;0,015393804;65,13333333;0,146376667;0,12748535
4;51;3x3;11;810;7;13;20,2;N;22,5;20,2;0,013273229;65,13333333;0,1298615;0,113005421
4;51;3x3;11;810;8;13;20,2;N;22,5;20,2;0,013273229;65,13333333;0,1298615;0,113005421
4;51;3x3;11;810;9;13;21;N;22,5;21;0,013273229;65,13333333;0,135322731;0,117848194
4;51;3x3;11;810;10;14;21,4;N;22,5;21,4;0,015393804;65,13333333;0,157266663;0,13715313
4;51;3x3;11;810;11;15;22,3;N;22,5;22,3;0,017671459;65,13333333;0,185473566;0,162042208
4;51;3x3;11;810;12;14;21,8;N;22,5;21,8;0,015393804;65,13333333;0,160386158;0,139924854
4;51;3x3;11;810;13;15;22,3;N;22,5;22,3;0,017671459;65,13333333;0,185473566;0,162042208
4;51;3x3;11;810;14;14,5;22;N;22,5;22;0,016512996;65,13333333;0,172251308;0,150378
4;51;3x3;11;810;15;14;21,2;N;22,5;21,2;0,015393804;65,13333333;0,155708236;0,135768824
4;51;3x3;11;810;16;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;17;14,5;NA;N;22,5;22,24449213;0,016512996;65,13333333;0,174282296;0,152184315
4;51;3x3;11;810;18;13,5;NA;N;22,5;21,76050361;0,014313882;65,13333333;0,150164815;0,130935478
4;51;3x3;11;810;19;14,5;NA;N;22,5;22,24449213;0,016512996;65,13333333;0,174282296;0,152184315
4;51;3x3;11;810;20;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;21;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;22;13,5;NA;N;22,5;21,76050361;0,014313882;65,13333333;0,150164815;0,130935478
4;51;3x3;11;810;23;14,5;NA;N;22,5;22,24449213;0,016512996;65,13333333;0,174282296;0,152184315
4;51;3x3;11;810;24;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;25;14;21,9;D;22,5;21,9;0,015393804;65,13333333;0,161166577;0,140618427
4;51;3x3;11;810;26;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;27;12;NA;N;22,5;20,90995644;0,011309734;65,13333333;0,117027006;0,101791147
4;51;3x3;11;810;28;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;29;14,5;NA;N;22,5;22,24449213;0,016512996;65,13333333;0,174282296;0,152184315
4;51;3x3;11;810;30;14,5;22,1;D;22,5;22,1;0,016512996;65,13333333;0,17308184;0,151116609
4;51;3x3;11;810;31;11,5;NA;N;22,5;20,58625627;0,010386891;65,13333333;0,106809337;0,092819232
4;51;3x3;11;810;32;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;33;12,5;NA;N;22,5;21,21225412;0,012271846;65,13333333;0,127661969;0,111137145
4;51;3x3;11;810;34;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;35;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;36;15,5;NA;N;22,5;22,67479299;0,018869191;65,13333333;0,199982182;0,174856494
4;51;3x3;11;810;37;13,5;NA;N;22,5;21,76050361;0,014313882;65,13333333;0,150164815;0,130935478
4;51;3x3;11;810;38;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;40;14;22,5;D;22,5;22,5;0,015393804;65,13333333;0,165853593;0,144785173
4;51;3x3;11;810;41;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;42;12;NA;N;22,5;20,90995644;0,011309734;65,13333333;0,117027006;0,101791147
4;51;3x3;11;810;43;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;44;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;45;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;46;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;47;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;48;13,5;NA;N;22,5;21,76050361;0,014313882;65,13333333;0,150164815;0,130935478
4;51;3x3;11;810;49;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;50;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;51;12,5;NA;N;22,5;21,21225412;0,012271846;65,13333333;0,127661969;0,111137145
4;51;3x3;11;810;52;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;53;12,5;NA;N;22,5;21,21225412;0,012271846;65,13333333;0,127661969;0,111137145
4;51;3x3;11;810;54;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;55;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;56;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;57;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;58;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;59;16;NA;N;22,5;22,87250387;0,020106193;65,13333333;0,213416248;0,186718502
4;51;3x3;11;810;60;15;23,2;D;22,5;23,2;0,017671459;65,13333333;0,193422354;0,169118974
4;51;3x3;11;810;61;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;62;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;63;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;64;16;NA;N;22,5;22,87250387;0,020106193;65,13333333;0,213416248;0,186718502
4;51;3x3;11;810;65;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;66;12;NA;N;22,5;20,90995644;0,011309734;65,13333333;0,117027006;0,101791147
4;51;3x3;11;810;67;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;68;12;NA;N;22,5;20,90995644;0,011309734;65,13333333;0,117027006;0,101791147
4;51;3x3;11;810;69;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;70;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;71;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
4;51;3x3;11;810;72;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;73;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;74;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;75;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;76;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;77;16;22,8;D;22,5;22,8;0,020106193;65,13333333;0,212698801;0,18607913
4;51;3x3;11;810;78;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;79;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;80;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;81;11;NA;N;22,5;20,23884125;0,009503318;65,13333333;0,09701403;0,084225645
4;51;3x3;11;810;82;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;83;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;84;13,5;NA;N;22,5;21,76050361;0,014313882;65,13333333;0,150164815;0,130935478
4;51;3x3;11;810;85;13;NA;N;22,5;21,4951757;0,013273229;65,13333333;0,138709423;0,120853198
4;51;3x3;11;810;86;14,5;NA;N;22,5;22,24449213;0,016512996;65,13333333;0,174282296;0,152184315
4;51;3x3;11;810;87;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;88;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;89;14;NA;N;22,5;22,00981122;0,015393804;65,13333333;0,162023813;0,141380341
4;51;3x3;11;810;90;15;NA;N;22,5;22,46578475;0,017671459;65,13333333;0,186936336;0,163344089
